DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AT,2017,79.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AT,2018,79.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AT,2019,79.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AT,2020,78.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AT,2021,78.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AT,2022,79.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AZ,2012,71.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AZ,2013,72.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AZ,2014,72.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AZ,2015,72.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AZ,2017,73.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AZ,2018,73.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,AZ,2019,74.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2011,78.0,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2012,77.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2013,78.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2014,78.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2015,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2016,79.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2017,79.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2018,79.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2019,79.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2020,78.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2021,79.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BE,2022,79.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2011,70.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2012,70.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2013,71.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2014,71.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2015,71.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2016,71.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2017,71.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2018,71.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2019,71.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2020,70.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2021,68.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BG,2022,70.6,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BY,2011,64.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BY,2012,66.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BY,2013,67.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BY,2014,67.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BY,2015,68.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BY,2016,69.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BY,2017,69.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,BY,2018,69.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2011,80.5,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2012,80.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2013,80.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2014,81.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2015,80.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2016,81.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2017,81.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2018,81.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2019,82.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2020,81.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2021,81.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CH,2022,81.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2011,79.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2012,78.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2013,80.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2014,80.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2015,79.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2016,80.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2017,80.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2018,80.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2019,80.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2020,80.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2021,79.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CY,2022,79.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2011,74.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2012,75.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2013,75.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2014,75.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2015,75.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2016,76.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2017,76.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2018,76.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2019,76.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2020,75.2,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2021,74.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,CZ,2022,76.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2011,77.9,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2012,78.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2013,78.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2014,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2015,78.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2016,78.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2017,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2018,78.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2019,79.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2020,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2021,78.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DE,2022,78.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2011,77.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2012,78.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2013,78.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2014,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2015,78.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2016,79.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2017,79.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2018,79.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2019,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2020,79.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2021,79.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,DK,2022,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2011,78.4,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2012,78.5,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2013,78.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2014,79.2,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2015,78.9,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2016,79.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2017,79.4,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2018,79.5,ep
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2019,79.8,bep
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2020,79.0,bp
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2021,79.0,bp
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA19,2022,79.2,bp
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA20,2021,78.9,bp
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EA20,2022,79.1,bp
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2011,71.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2012,71.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2013,72.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2014,72.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2015,73.2,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2016,73.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2017,73.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2018,74.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2019,74.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2020,74.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2021,72.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EE,2022,73.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2011,78.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2012,78.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2013,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2014,78.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2015,78.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2016,78.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2017,78.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2018,79.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2019,79.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2020,78.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2021,77.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EL,2022,78.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2011,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2012,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2013,80.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2014,80.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2015,80.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2016,80.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2017,80.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2018,80.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2019,81.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2020,79.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2021,80.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,ES,2022,80.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2011,77.0,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2012,77.1,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2013,77.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2014,77.9,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2015,77.7,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2016,78.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2017,78.1,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2018,78.2,ep
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2019,78.5,bep
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2020,77.5,bep
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2021,77.2,bep
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,EU27_2020,2022,77.9,bep
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2011,77.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2012,77.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2013,78.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2014,78.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2015,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2016,78.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2017,78.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2018,79.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2019,79.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2020,79.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2021,79.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FI,2022,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2011,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2012,78.7,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2013,79.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2014,79.5,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2015,79.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2016,79.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2017,79.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2018,79.7,p
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2019,79.9,p
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2020,79.2,p
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2021,79.3,p
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FR,2022,79.3,p
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FX,2011,78.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,FX,2012,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,GE,2011,70.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,GE,2014,69.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,GE,2015,68.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,GE,2016,68.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,GE,2017,69.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,GE,2018,69.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,GE,2019,69.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2011,73.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2012,73.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2013,74.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2014,74.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2015,74.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2016,75.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2017,74.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2018,74.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2019,75.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2020,74.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2021,73.6,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HR,2022,74.6,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2011,71.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2012,71.6,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2013,72.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2014,72.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2015,72.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2016,72.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2017,72.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2018,72.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2019,73.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2020,72.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2021,70.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,HU,2022,72.6,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2011,78.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2012,78.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2013,78.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2014,79.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2015,79.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2016,79.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2017,80.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2018,80.4,e
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2019,80.8,e
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2020,80.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2021,80.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IE,2022,80.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2011,80.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2012,81.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2013,80.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2014,81.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2015,81.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2016,80.4,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2017,81.1,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2018,81.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2019,81.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2020,81.6,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2021,81.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IS,2022,80.9,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2011,79.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2012,79.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2013,80.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2014,80.7,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2015,80.3,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2016,81.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2017,80.8,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2018,81.2,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2019,81.4,b
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2020,80.0,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2021,80.5,
ESTAT:TPS00205(1.0),14/03/24 11:00:00,A,YR,M,Y_LT1,IT,2022,80.7,
